ticket_id,created_date,created_timestamp,ticket_type,ticket_subject,ticket_description,ticket_status,resolution,ticket_priority,ticket_channel,channel_raw,is_self_serve,product_area,customer_segment,resolution_outcome,resolved_by_automation,first_response_time_minutes,time_to_resolution_minutes,agent_id,cost_per_ticket_usd,csat_responded,customer_satisfaction_rating,reopened,country,device_type
TCK131447,2026-05-19,2026-05-19T17:23:00,Shipping Issue,Package marked delivered but not received,Customer's tracking shows delivered status but they have not received the package.,Closed,Replacement shipped after confirming non-delivery with carrier.,High,Chatbot,self_serve_bot,True,shipping,paid_basic,resolved_bot,True,0.81,1.44,,0.11,False,,False,FR,Mobile
TCK110723,2026-05-19,2026-05-19T18:35:00,Billing Inquiry,Unexpected charge on invoice,Customer noticed an unexpected charge on their most recent invoice and wants clarification.,Closed,Charge was explained as a prorated upgrade fee; customer acknowledged and closed.,High,Community Forum,community_forum,True,billing,free,resolved_bot,True,81.77,87.31,,0.11,False,,False,AU,Desktop
TCK111438,2026-05-19,2026-05-19T20:55:00,General Inquiry,General feedback about service,Customer is providing general feedback about their experience.,Closed,Thanked customer for feedback and logged it for the product team.,Critical,Phone,phone,False,general_inquiry,paid_basic,resolved_agent,False,6.75,8.83,AG1088,13.17,True,5.0,False,DE,Mobile
TCK112609,2026-05-19,2026-05-19T08:12:00,Technical Issue,Mobile app freezes randomly,Customer's mobile app freezes intermittently during normal use.,Pending Customer Response,,Low,Community Forum,community_forum,True,account_access,paid_basic,unresolved,False,66.96,,AG1052,0.27,False,,False,UK,Desktop
TCK107565,2026-05-20,2026-05-20T22:10:00,Billing Inquiry,Request to downgrade subscription plan,Customer wants to downgrade their current subscription plan to a lower tier.,Closed,Subscription downgraded effective next billing cycle as requested.,Low,Chat,live_chat_agent,False,billing,paid_premium,resolved_agent,False,8.35,68.99,AG1001,7.15,False,,False,AU,Desktop
TCK114446,2026-05-20,2026-05-20T20:10:00,Returns/Refunds,Return label not received,Customer has not received the return shipping label they requested.,Closed,Return label resent and delivery confirmed via tracking.,High,Chatbot,self_serve_bot,True,returns_refunds,paid_premium,resolved_bot,True,0.63,1.55,,0.12,False,,False,US,Mobile
TCK126083,2026-05-20,2026-05-20T21:22:00,Technical Issue,Feature not loading correctly,Customer states a specific feature fails to load and shows a blank screen.,Closed,Cleared browser cache and the feature loaded successfully afterward.,Low,Email,email,False,account_access,paid_premium,resolved_agent,False,275.02,327.58,AG1100,8.48,False,,True,UK,Desktop
TCK132752,2026-05-21,2026-05-21T03:09:00,Technical Issue,Sync error between devices,Customer's data is not syncing properly between the desktop and mobile app.,Closed,Sync issue fixed after forcing a manual refresh on both devices.,Low,Phone,phone,False,technical_issue,free,resolved_agent,False,3.98,11.19,AG1055,8.08,True,5.0,False,AU,Desktop
TCK144679,2026-05-21,2026-05-21T02:59:00,Billing Inquiry,Unexpected charge on invoice,Customer noticed an unexpected charge on their most recent invoice and wants clarification.,Closed,Charge was explained as a prorated upgrade fee; customer acknowledged and closed.,Medium,Community Forum,community_forum,True,billing,enterprise,resolved_bot,True,173.06,174.62,,0.72,False,,False,AU,Mobile
TCK123730,2026-05-21,2026-05-21T03:07:00,General Inquiry,Question about account settings,Customer has a general question about managing their account settings.,Closed,Walked customer through account settings and confirmed resolution.,High,Chatbot,self_serve_bot,True,general_inquiry,enterprise,resolved_bot,True,0.44,2.35,,0.9,True,5.0,False,AU,Desktop
TCK115466,2026-05-22,2026-05-22T08:57:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Closed,Reconnected the integration using updated API credentials.,Medium,Phone,phone,False,account_access,paid_basic,resolved_agent,False,8.37,112.44,AG1035,7.8,False,,False,US,Mobile
TCK148809,2026-05-22,2026-05-22T04:58:00,General Inquiry,Question about account settings,Customer has a general question about managing their account settings.,Closed,Walked customer through account settings and confirmed resolution.,Low,Chat,live_chat_agent,False,general_inquiry,paid_basic,resolved_agent,False,2.76,29.39,AG1166,4.47,False,,False,BR,Desktop
TCK110577,2026-05-23,2026-05-23T19:08:00,Shipping Issue,Shipping address needs correction,Customer needs to correct the shipping address before dispatch.,Closed,Shipping address updated successfully before order dispatch.,Low,Chatbot,self_serve_bot,True,shipping,enterprise,resolved_bot,True,0.13,2.19,,0.81,False,,False,AU,Tablet
TCK137612,2026-05-24,2026-05-24T02:49:00,Billing Inquiry,Unexpected charge on invoice,Customer noticed an unexpected charge on their most recent invoice and wants clarification.,Closed,Charge was explained as a prorated upgrade fee; customer acknowledged and closed.,Medium,Chatbot,self_serve_bot,True,billing,paid_premium,resolved_bot,True,0.91,2.28,,0.09,False,,True,AU,Tablet
TCK148871,2026-05-24,2026-05-24T12:04:00,Shipping Issue,Order stuck in customs,Customer's international order appears stuck in customs clearance.,Closed,Customs documentation resent to expedite clearance.,Low,Chat,live_chat_agent,False,shipping,paid_premium,resolved_agent,False,1.77,15.02,AG1054,5.4,False,,False,UK,Mobile
TCK143044,2026-05-24,2026-05-24T05:34:00,General Inquiry,General navigation help,Customer needs general help navigating the website or app.,Open,,Medium,Chatbot,self_serve_bot,True,general_inquiry,free,escalated_to_agent,False,0.62,,AG1063,4.69,False,,False,AU,Mobile
TCK128347,2026-05-24,2026-05-24T19:52:00,Technical Issue,Feature not loading correctly,Customer states a specific feature fails to load and shows a blank screen.,Closed,Cleared browser cache and the feature loaded successfully afterward.,High,Email,email,False,account_access,paid_basic,resolved_agent,False,252.17,273.98,AG1164,3.09,True,4.0,False,DE,Desktop
TCK133109,2026-05-24,2026-05-24T11:19:00,Billing Inquiry,Question about subscription renewal,Customer is asking when their subscription will renew and at what price.,Pending Customer Response,,Critical,Chatbot,self_serve_bot,True,billing,paid_basic,escalated_to_agent,False,1.18,,AG1016,5.38,False,,False,AU,Mobile
TCK126527,2026-05-24,2026-05-24T19:04:00,Technical Issue,Feature not loading correctly,Customer states a specific feature fails to load and shows a blank screen.,Closed,Cleared browser cache and the feature loaded successfully afterward.,Low,Chatbot,self_serve_bot,True,account_access,paid_basic,resolved_bot,True,0.12,0.69,,0.27,False,,True,US,Mobile
TCK143136,2026-05-25,2026-05-25T14:30:00,Technical Issue,Feature not loading correctly,Customer states a specific feature fails to load and shows a blank screen.,Closed,Cleared browser cache and the feature loaded successfully afterward.,High,Chat,live_chat_agent,False,technical_issue,paid_premium,resolved_agent,False,1.23,9.58,AG1096,5.47,True,4.0,False,UK,Mobile
TCK103751,2026-05-25,2026-05-25T18:37:00,Technical Issue,App crashes on launch,Customer reports the application crashes immediately after opening it on their device.,Closed,Issue resolved by clearing cache and reinstalling the application.,Low,Email,email,False,account_access,paid_basic,resolved_agent,False,120.64,149.97,AG1068,5.4,False,,False,FR,Desktop
TCK130095,2026-05-27,2026-05-27T04:32:00,General Inquiry,General navigation help,Customer needs general help navigating the website or app.,Closed,Provided navigation guidance and confirmed issue was resolved.,Low,Email,email,False,general_inquiry,paid_basic,resolved_agent,False,106.42,113.24,AG1056,7.67,False,,False,UK,Desktop
TCK138695,2026-05-27,2026-05-27T05:29:00,Billing Inquiry,Unexpected charge on invoice,Customer noticed an unexpected charge on their most recent invoice and wants clarification.,Closed,Charge was explained as a prorated upgrade fee; customer acknowledged and closed.,Critical,Email,email,False,billing,paid_basic,resolved_agent,False,69.99,102.79,AG1020,5.66,True,1.0,False,FR,Mobile
TCK136884,2026-05-27,2026-05-27T20:05:00,Billing Inquiry,Question about subscription renewal,Customer is asking when their subscription will renew and at what price.,Closed,Provided renewal date and pricing details; customer confirmed satisfaction.,Medium,Email,email,False,billing,paid_premium,resolved_agent,False,32.48,151.03,AG1177,5.55,True,5.0,False,AU,Mobile
TCK104144,2026-05-27,2026-05-27T01:18:00,Technical Issue,Error code 500 when saving changes,Customer receives a server error when attempting to save their work.,Open,,Low,Chat,live_chat_agent,False,technical_issue,free,unresolved,False,5.08,,AG1158,3.75,False,,False,US,Desktop
TCK141163,2026-05-28,2026-05-28T20:53:00,Returns/Refunds,Exchange request for wrong size,Customer wants to exchange an item for a different size.,Pending Customer Response,,Low,Email,email,False,returns_refunds,free,reopened_case,False,21.02,,AG1091,6.55,False,,False,FR,Desktop
TCK106354,2026-05-28,2026-05-28T03:40:00,Shipping Issue,Package marked delivered but not received,Customer's tracking shows delivered status but they have not received the package.,Closed,Replacement shipped after confirming non-delivery with carrier.,High,Community Forum,community_forum,True,shipping,paid_basic,resolved_bot,True,321.87,323.11,,0.12,True,4.0,False,IN,Mobile
TCK129752,2026-05-28,2026-05-28T12:19:00,Technical Issue,Feature not loading correctly,Customer states a specific feature fails to load and shows a blank screen.,Closed,Cleared browser cache and the feature loaded successfully afterward.,Medium,Chatbot,self_serve_bot,True,account_access,paid_premium,resolved_bot,True,0.29,0.74,,0.1,False,,False,UK,Mobile
TCK134431,2026-05-28,2026-05-28T19:18:00,Returns/Refunds,Requesting return for unwanted item,Customer wants to return an item they no longer want.,Closed,Return approved and shipping label sent to customer's email.,Medium,Phone,phone,False,returns_refunds,paid_premium,resolved_agent,False,8.23,20.46,AG1029,8.43,True,2.0,False,AU,Desktop
TCK102954,2026-05-28,2026-05-28T23:21:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Closed,Reconnected the integration using updated API credentials.,Low,Email,email,False,technical_issue,enterprise,resolved_agent,False,613.56,631.16,AG1181,14.39,True,4.0,False,IN,Mobile
TCK120146,2026-05-29,2026-05-29T13:21:00,Technical Issue,Error code 500 when saving changes,Customer receives a server error when attempting to save their work.,Closed,"Backend service was restarted, resolving the server error.",High,Email,email,False,technical_issue,paid_premium,resolved_agent,False,10.91,29.64,AG1091,5.23,False,,False,US,Desktop
TCK144229,2026-05-29,2026-05-29T02:23:00,Technical Issue,Mobile app freezes randomly,Customer's mobile app freezes intermittently during normal use.,Closed,Freezing issue resolved with the latest mobile app patch update.,Critical,Chat,live_chat_agent,False,technical_issue,paid_premium,resolved_agent,False,0.94,3.65,AG1098,6.28,True,5.0,False,US,Mobile
TCK120964,2026-05-29,2026-05-29T12:22:00,Billing Inquiry,Unable to update payment method,Customer is unable to update their credit card details on the billing page.,Closed,Payment method updated successfully after clearing a stale card record.,Medium,Chat,live_chat_agent,False,billing,enterprise,resolved_agent,False,9.43,9.95,AG1074,8.89,False,,False,IN,Desktop
TCK138800,2026-05-30,2026-05-30T00:23:00,General Inquiry,Question about data privacy,Customer has questions regarding how their data is used and stored.,Closed,Shared privacy policy details and answered customer's specific questions.,High,Email,email,False,general_inquiry,free,resolved_agent,False,74.66,120.69,AG1151,6.04,False,,False,US,Mobile
TCK109225,2026-05-30,2026-05-30T02:03:00,General Inquiry,Asking about loyalty program,Customer is asking about eligibility for the loyalty/rewards program.,Closed,Explained loyalty program eligibility and enrollment steps.,Medium,Email,email,False,general_inquiry,free,resolved_agent,False,32.22,57.91,AG1172,3.71,False,,False,BR,Tablet
TCK112005,2026-05-30,2026-05-30T23:39:00,Returns/Refunds,Refund amount lower than expected,Customer noticed their refund amount was lower than the original purchase price.,Pending Customer Response,,Medium,Chatbot,self_serve_bot,True,returns_refunds,paid_basic,escalated_to_agent,False,0.29,,AG1146,3.74,False,,False,AU,Mobile
TCK126546,2026-05-30,2026-05-30T00:48:00,Returns/Refunds,Return label not received,Customer has not received the return shipping label they requested.,Closed,Return label resent and delivery confirmed via tracking.,Low,Chatbot,self_serve_bot,True,returns_refunds,enterprise,resolved_bot,True,0.18,2.9,,0.63,False,,False,BR,Mobile
TCK118353,2026-05-30,2026-05-30T14:16:00,Shipping Issue,Package marked delivered but not received,Customer's tracking shows delivered status but they have not received the package.,Pending Customer Response,,Medium,Chatbot,self_serve_bot,True,shipping,paid_premium,unresolved,False,0.44,,AG1022,0.36,False,,False,FR,Desktop
TCK132374,2026-05-30,2026-05-30T04:44:00,Shipping Issue,Package marked delivered but not received,Customer's tracking shows delivered status but they have not received the package.,Closed,Replacement shipped after confirming non-delivery with carrier.,Medium,Email,email,False,shipping,paid_basic,resolved_agent,False,119.64,247.75,AG1126,5.11,False,,False,IN,Desktop
TCK147750,2026-05-31,2026-05-31T02:48:00,Shipping Issue,Package marked delivered but not received,Customer's tracking shows delivered status but they have not received the package.,Closed,Replacement shipped after confirming non-delivery with carrier.,High,Chatbot,self_serve_bot,True,shipping,free,resolved_bot,True,0.15,0.86,,0.18,True,4.0,False,BR,Mobile
